101115;Amaranthus;TRICOLOR EARLY SPLENDER;;FIORI;
101116;Amaranthus;TRICOLOR SPLENDENS PERFECTA;;FIORI;
16455;Amaranthus;YEARMING DESERT;BIANCO SPENTO;FIORI;
30319;Amelanchier ESTERNO;ALNIFOLIA;;ESTERNO;
30325;Amelanchier ESTERNO;ARBOREA ROBIN HILL;;ESTERNO;
30329;Amelanchier ESTERNO;LAEVIS;;ESTERNO;
50262;Amelanchier ESTERNO;LAEVIS SNOWFLAKES;;ESTERNO;
30330;Amelanchier ESTERNO;LAMARCKII;;ESTERNO;
30331;Amelanchier ESTERNO;LAMARCKII BALLERINA;;ESTERNO;
30333;Amelanchier ESTERNO;ROTUNDIFOLIA EDELWEISS;;ESTERNO;
3967;Ammi;MAJUS;BIANCO;FIORI;
104061;Ammi;MAJUS GRACELAND;BIANCO;FIORI;
1222;Ammi;VISNAGA;BIANCO;FIORI;
26437;Ammi;VISNAGA CASABLANCA;BIANCO;FIORI;
13607;Ammi;VISNAGA GREEN MIST;BIANCO;FIORI;
25029;Ananas;BRACTEATUS FLAMINGO;ROSA;FIORI;
17601;Ananas;COMOSUS PURPLE COMPACTA;ROSA SCURO;FIORI;
17602;Ananas;COMOSUS VARIEGATUS;;FIORI;
24997;Ananas;LUCIDUS;ROSSO CHIARO;FIORI;
26554;Ananas;NANUS;;FIORI;
1088;Ananas;OVERIG;;FIORI;
9024;Ananas VASO;BONT NIET BLOEIEND;;PIANTE;
26054;Ananas VASO;BRACTEATUS ELYNE GREEN;ROSA;PIANTE;
26055;Ananas VASO;BRACTEATUS ELYNE YELLOW;ROSSO CHIARO;PIANTE;
16537;Ananas VASO;CHAMPACA;;PIANTE;
17302;Ananas VASO;COMOSUS PURPLE COMPACTA;ROSA SCURO;PIANTE;
9845;Ananas VASO;COMOSUS VAR. PORTEANUS;ROSSO;PIANTE;
9029;Ananas VASO;COMOSUS VARIEGATUS;ROSSO;PIANTE;
27149;Ananas VASO;GEMENGD;;PIANTE;
8498;Ananas VASO;LUCIDUS;ROSSO CHIARO;PIANTE;
28328;Ananas VASO;PORTEANUS ESMERALDA;VIOLA SCURO;PIANTE;
28327;Ananas VASO;TERESITA;ROSSO CHIARO;PIANTE;
28329;Ananas VASO;XANDA;ROSSO SCURO;PIANTE;
40353;Anaphalis ESTERNO;MARGARITACEA;;ESTERNO;
40354;Anaphalis ESTERNO;MARGARITACEA NEUSCHNEE;;ESTERNO;
40358;Anaphalis ESTERNO;TRIPLINERVIS;BIANCO;ESTERNO;
40364;Anchusa ESTERNO;AZUREA;;ESTERNO;
40365;Anchusa ESTERNO;AZUREA DROPMORE;BLU;ESTERNO;
40368;Anchusa ESTERNO;AZUREA LODDON ROYALIST;BLU;ESTERNO;
92790;Anchusa ESTERNO;CAPENSIS;;ESTERNO;
4774;Andromeda ESTERNO;OVERIG;;ESTERNO;
30353;Andromeda ESTERNO;POLIFOLIA;;ESTERNO;
30354;Andromeda ESTERNO;POLIFOLIA ALBA;;ESTERNO;
90107;Andromeda ESTERNO;POLIFOLIA BLUE ICE;;ESTERNO;
30355;Andromeda ESTERNO;POLIFOLIA COMPACTA;;ESTERNO;
30360;Andromeda ESTERNO;POLIFOLIA NIKKO;ROSA SCURO;ESTERNO;
40374;Androsace ESTERNO;ALBANA;ROSA CHIARO;ESTERNO;
40395;Androsace ESTERNO;LANUGINOSA;;ESTERNO;
1157;Anemone;BLAUW;;FIORI;
24794;Anemone;CORONARIA CARMEL BLUE;BLU SCURO;FIORI;
26727;Anemone;CORONARIA CARMEL GEMENGD;;FIORI;
24796;Anemone;CORONARIA CARMEL SCARLET;ROSSO;FIORI;
24795;Anemone;CORONARIA CARMEL WHITE;BIANCO;FIORI;
11654;Anemone;CORONARIA GALIL BLAUW;VIOLA SCURO;FIORI;
12835;Anemone;CORONARIA GALIL PASTEL;;FIORI;
11652;Anemone;CORONARIA GALIL PURPER;VIOLA SCURO;FIORI;
11653;Anemone;CORONARIA GALIL ROOD;ROSSO;FIORI;
12836;Anemone;CORONARIA GALIL WIT;BIANCO;FIORI;
1917;Anemone;CORONARIA JERUSALEM;;FIORI;
1894;Anemone;CORONARIA JERUSALEM BLUE;VIOLA SCURO;FIORI;
1898;Anemone;CORONARIA JERUSALEM PURPLE;VIOLA SCURO;FIORI;
1880;Anemone;CORONARIA JERUSALEM RED;ROSSO;FIORI;
13747;Anemone;CORONARIA MARIANNE BLUE;BLU SCURO;FIORI;
17374;Anemone;CORONARIA MARIANNE GEMENGD;;FIORI;
16094;Anemone;CORONARIA MARIANNE ORCHID;VIOLA SCURO;FIORI;
20371;Anemone;CORONARIA MARIANNE PANDA;ROSA;FIORI;
102153;Anemone;CORONARIA MARIANNE PINK;ROSA SCURO;FIORI;
13748;Anemone;CORONARIA MARIANNE RED;ROSSO;FIORI;
17375;Anemone;CORONARIA MARIANNE WHITE;BIANCO;FIORI;
22904;Anemone;CORONARIA MERON BLUE;VIOLA SCURO;FIORI;
22905;Anemone;CORONARIA MERON BORDEAUX;VIOLA SCURO;FIORI;
22906;Anemone;CORONARIA MERON GEMENGD;;FIORI;
22907;Anemone;CORONARIA MERON PINK;VIOLA;FIORI;
22908;Anemone;CORONARIA MERON RED;ROSSO;FIORI;
108728;Anemone;CORONARIA MISTRAL PLUS BICOLOUR;ROSSO;FIORI;
26943;Anemone;CORONARIA MISTRAL PLUS DARK BLUE;BLU SCURO;FIORI;
108729;Anemone;CORONARIA MISTRAL PLUS LIGHT PINK;ROSA CHIARO;FIORI;
26944;Anemone;CORONARIA MISTRAL PLUS ORCHID;VIOLA SCURO;FIORI;
26945;Anemone;CORONARIA MISTRAL PLUS RED;ROSSO;FIORI;
108730;Anemone;CORONARIA MISTRAL PLUS SHOCKING PINK;ROSA SCURO;FIORI;
108731;Anemone;CORONARIA MISTRAL PLUS TIGRE;ROSSO;FIORI;
108727;Anemone;CORONARIA MISTRAL PLUS WHITE;BIANCO;FIORI;
26946;Anemone;CORONARIA MISTRAL PLUS WHITE PINK;BIANCO;FIORI;
109207;Anemone;CORONARIA MISTRAL PLUS WINE;BLU SCURO;FIORI;
1158;Anemone;CORONARIA MONA LISA;;FIORI;
4417;Anemone;CORONARIA MONA LISA BLUE;VIOLA SCURO;FIORI;
6480;Anemone;CORONARIA MONA LISA GEMENGD;;FIORI;
3995;Anemone;CORONARIA MONA LISA LAVENDER;;FIORI;
6168;Anemone;CORONARIA MONA LISA ORCHID;VIOLA SCURO;FIORI;
4415;Anemone;CORONARIA MONA LISA PINK;ROSA;FIORI;
4414;Anemone;CORONARIA MONA LISA RED;ROSSO;FIORI;
4416;Anemone;CORONARIA MONA LISA TWEEKLEURI;;FIORI;
4413;Anemone;CORONARIA MONA LISA WHITE;BIANCO;FIORI;
3987;Anemone;CORONARIA MONA LISA WINE-RED;;FIORI;
1159;Anemone;GEMENGD;;FIORI;
108978;Anemone;GEMENGD IN BOS;;FIORI;
108977;Anemone;GEMENGD IN FUST;;FIORI;
11424;Anemone;GLORIA PINK;ROSA SCURO;FIORI;
28;Anemone;OVERIG;;FIORI;
6351;Anemone;PURPER WIJNROOD;ROSSO;FIORI;
821;Anemone;ROOD;;FIORI;
822;Anemone;ROZE;;FIORI;
824;Anemone;WIT;;FIORI;
40423;Anemone ESTERNO;BLANDA;BLU SCURO;ESTERNO;
50898;Anemone ESTERNO;BLANDA BLUE SHADES;;ESTERNO;
40424;Anemone ESTERNO;BLANDA CHARMER;;ESTERNO;
40427;Anemone ESTERNO;BLANDA WHITE SPLENDOUR;;ESTERNO;
111172;Anemone ESTERNO;CORONARIA ANIMO BLUE;BLU;ESTERNO;
111184;Anemone ESTERNO;CORONARIA ANIMO GEMENGD;;ESTERNO;
111167;Anemone ESTERNO;CORONARIA ANIMO PASTEL BLUE;VIOLA CHIARO;ESTERNO;
111170;Anemone ESTERNO;CORONARIA ANIMO PINK;ROSA SCURO;ESTERNO;
111169;Anemone ESTERNO;CORONARIA ANIMO SCARLET;ROSSO;ESTERNO;
107022;Anemone ESTERNO;CORONARIA HARMONY BLUE;BLU SCURO;ESTERNO;
107026;Anemone ESTERNO;CORONARIA HARMONY GEMENGD;;ESTERNO;
107024;Anemone ESTERNO;CORONARIA HARMONY ORCHID;ROSA SCURO;ESTERNO;
107025;Anemone ESTERNO;CORONARIA HARMONY PEARL;BIANCO SPENTO;ESTERNO;
107023;Anemone ESTERNO;CORONARIA HARMONY SCARLET;ROSSO;ESTERNO;
107021;Anemone ESTERNO;CORONARIA HARMONY WHITE;BIANCO;ESTERNO;
107056;Anemone ESTERNO;CORONARIA MONA LISA DEEP BLUE;VIOLA;ESTERNO;
107059;Anemone ESTERNO;CORONARIA MONA LISA DEEP PINK;VIOLA SCURO;ESTERNO;
107060;Anemone ESTERNO;CORONARIA MONA LISA GEMENGD;;ESTERNO;
107058;Anemone ESTERNO;CORONARIA MONA LISA SCARLET;ROSSO;ESTERNO;
107057;Anemone ESTERNO;CORONARIA MONA LISA WHITE;BIANCO;ESTERNO;
23725;Anemone ESTERNO;GEMENGD;;ESTERNO;
40435;Anemone ESTERNO;HUPEHENSIS;;ESTERNO;
40436;Anemone ESTERNO;HUPEHENSIS JAPONICA;;ESTERNO;
40437;Anemone ESTERNO;HUPEHENSIS PRAECOX;;ESTERNO;
319121;Anemone ESTERNO;HUPEHENSIS PRETTY LADY DIANA;ROSA SCURO;ESTERNO;
319122;Anemone ESTERNO;HUPEHENSIS PRETTY LADY EMILY;ROSA SCURO;ESTERNO;
320183;Anemone ESTERNO;HUPEHENSIS PRETTY LADY JULIA;VIOLA;ESTERNO;
320182;Anemone ESTERNO;HUPEHENSIS PRETTY LADY SUSAN;VIOLA;ESTERNO;
40438;Anemone ESTERNO;HUPEHENSIS PRINZ HEINRICH;;ESTERNO;
40440;Anemone ESTERNO;HUPEHENSIS SEPTEMBER CHARM;;ESTERNO;
40441;Anemone ESTERNO;HUPEHENSIS SPLENDENS;;ESTERNO;
40465;Anemone ESTERNO;MULTIFIDA;;ESTERNO;
40469;Anemone ESTERNO;NEMOROSA;;ESTERNO;
40470;Anemone ESTERNO;NEMOROSA ALBA PLENA;;ESTERNO;
40477;Anemone ESTERNO;NEMOROSA ROBINSONIANA;;ESTERNO;
40478;Anemone ESTERNO;NEMOROSA VESTAL;BIANCO;ESTERNO;
40481;Anemone ESTERNO;RANUNCULOIDES;;ESTERNO;
40482;Anemone ESTERNO;RIVULARIS;;ESTERNO;
40485;Anemone ESTERNO;SYLVESTRIS;;ESTERNO;
40488;Anemone ESTERNO;TOMENTOSA;VIOLA CHIARO;ESTERNO;
40490;Anemone ESTERNO;TOMENTOSA ROBUSTISSIMA;;ESTERNO;
40443;Anemone ESTERNO;X HYBRIDA;;ESTERNO;
40449;Anemone ESTERNO;X HYBRIDA ELEGANS;;ESTERNO;
40462;Anemone ESTERNO;X HYBRIDA GEANTE DES BLANCHES;;ESTERNO;
40452;Anemone ESTERNO;X HYBRIDA HADSPEN ABUNDANCE;;ESTERNO;
40453;Anemone ESTERNO;X HYBRIDA HONORINE JOBERT;BIANCO;ESTERNO;
40454;Anemone ESTERNO;X HYBRIDA K NIGIN CHARLOTTE;ROSA;ESTERNO;
50899;Anemone ESTERNO;X HYBRIDA MARGARETE;;ESTERNO;
40457;Anemone ESTERNO;X HYBRIDA MONT-ROSE;;ESTERNO;
48812;Anemone ESTERNO;X HYBRIDA PAMINA;;ESTERNO;
40458;Anemone ESTERNO;X HYBRIDA RICHARD AHRENS;;ESTERNO;
48813;Anemone ESTERNO;X HYBRIDA ROTKAEPPCHEN;;ESTERNO;
54082;Anemone ESTERNO;X HYBRIDA SERENADE;VIOLA CHIARO;ESTERNO;
40461;Anemone ESTERNO;X HYBRIDA WHIRLWIND;BIANCO;ESTERNO;
100968;Angelonia ESTERNO;ANGELINA BLUE;BLU SCURO;ESTERNO;
103290;Angelonia ESTERNO;ANGELINA DARK BLUE;VIOLA SCURO;ESTERNO;
100969;Angelonia ESTERNO;ANGELINA PINK;VIOLA CHIARO;ESTERNO;
100970;Angelonia ESTERNO;ANGELINA WHITE;BIANCO;ESTERNO;
105129;Angelonia ESTERNO;ANGELMIST BASKET PINK;ROSA SCURO;ESTERNO;
105128;Angelonia ESTERNO;ANGELMIST BASKET PURPLE;VIOLA SCURO;ESTERNO;
26371;Angelonia ESTERNO;ANGELMIST DARK LAVENDER;VIOLA SCURO;ESTERNO;
26373;Angelonia ESTERNO;ANGELMIST DARK PINK;ROSA;ESTERNO;
26374;Angelonia ESTERNO;ANGELMIST DARK ROSE;ROSA SCURO;ESTERNO;
19557;Angelonia ESTERNO;ANGELMIST DEEP PLUM;VIOLA SCURO;ESTERNO;
20813;Angelonia ESTERNO;ANGELMIST GEMENGD;;ESTERNO;
19558;Angelonia ESTERNO;ANGELMIST LAVENDER;VIOLA SCURO;ESTERNO;
105022;Angelonia ESTERNO;ANGELMIST LAVENDER BICOLOR;VIOLA SCURO;ESTERNO;
19559;Angelonia ESTERNO;ANGELMIST LAVENDER PINK;VIOLA CHIARO;ESTERNO;
27824;Angelonia ESTERNO;ANGELMIST LAVENDER STRIPE;BIANCO;ESTERNO;
19560;Angelonia ESTERNO;ANGELMIST LIGHT PINK;VIOLA CHIARO;ESTERNO;
26376;Angelonia ESTERNO;ANGELMIST PINK;ROSA SCURO;ESTERNO;
26377;Angelonia ESTERNO;ANGELMIST PLUM;VIOLA SCURO;ESTERNO;
19563;Angelonia ESTERNO;ANGELMIST PURPLE;VIOLA SCURO;ESTERNO;
19561;Angelonia ESTERNO;ANGELMIST PURPLE STRIPE;BIANCO;ESTERNO;
19562;Angelonia ESTERNO;ANGELMIST WHITE;BIANCO;ESTERNO;
27825;Angelonia ESTERNO;ANGELMIST WHITE CLOUD;BIANCO;ESTERNO;
110929;Angelonia ESTERNO;ARCHANGEL BLUE;VIOLA;ESTERNO;
110928;Angelonia ESTERNO;ARCHANGEL PINK;VIOLA CHIARO;ESTERNO;
110931;Angelonia ESTERNO;ARCHANGEL WHITE;BIANCO;ESTERNO;
105023;Angelonia ESTERNO;BASKET WHITE IMPROVED;BIANCO;ESTERNO;
109357;Angelonia ESTERNO;MIXKAR;;ESTERNO;
21004;Angelonia ESTERNO;OVERIG;;ESTERNO;
100638;Angelonia ESTERNO;SERENA GEMENGD;;ESTERNO;
100634;Angelonia ESTERNO;SERENA LAVENDER;VIOLA;ESTERNO;
100635;Angelonia ESTERNO;SERENA LAVENDER PINK;VIOLA;ESTERNO;
100636;Angelonia ESTERNO;SERENA PURPLE;VIOLA SCURO;ESTERNO;
100637;Angelonia ESTERNO;SERENA WHITE;BIANCO;ESTERNO;
100118;Anigozanthos;BLUE ORIT;ROSSO SCURO;FIORI;
27800;Anigozanthos;BUSH CHAMELEON;ROSSO SCURO;FIORI;
104689;Anigozanthos;BUSH DIAMOND;GRIGIO CHIARO;FIORI;
110280;Anigozanthos;BUSH ENDEAVOUR;ARANCIO;FIORI;
26834;Anigozanthos;BUSH INFERNO;ROSSO SCURO;FIORI;
110407;Anigozanthos;BUSH REVOLUTION;ARANCIO;FIORI;
112337;Anigozanthos;EARLY SPRING;ROSSO SCURO;FIORI;
14507;Anigozanthos;FLAVIDUS BUSH DOWN;GIALLO;FIORI;
13559;Anigozanthos;FLAVIDUS BUSH GARNET;ROSSO SCURO;FIORI;
12804;Anigozanthos;FLAVIDUS BUSH GOLD;GIALLO;FIORI;
14509;Anigozanthos;FLAVIDUS BUSH HAZE;GIALLO;FIORI;
12803;Anigozanthos;FLAVIDUS BUSH OCHRE;;FIORI;
14508;Anigozanthos;FLAVIDUS BUSH RUBY;ROSSO SCURO;FIORI;
16213;Anigozanthos;FLAVIDUS BUSH SUNRISE;GIALLO SCURO;FIORI;
14395;Anigozanthos;FLAVIDUS BUSH SUNSET;;FIORI;
16214;Anigozanthos;FLAVIDUS BUSH TANGO;GIALLO SCURO;FIORI;
13560;Anigozanthos;FLAVIDUS MINI PEARL;VERDE CHIARO;FIORI;
1162;Anigozanthos;GEEL;GIALLO SCURO;FIORI;
112336;Anigozanthos;GOLD FEVER;BEIGE;FIORI;
22799;Anigozanthos;GOLDEN GIRL;ROSSO SCURO;FIORI;
1161;Anigozanthos;GROEN;;FIORI;
110752;Anigozanthos;KLEURBEHANDELD ORANJE H%;;FIORI;
27799;Anigozanthos;LILAC QUEEN;VERDE CHIARO;FIORI;
10895;Anigozanthos;MINI ILLUSION;ARANCIO;FIORI;
10892;Anigozanthos;MINI PINKY;ROSSO SCURO;FIORI;
10894;Anigozanthos;MINI RANGER;ROSSO SCURO;FIORI;
10893;Anigozanthos;MINI SUNLIGHT;GIALLO;FIORI;
11401;Anigozanthos;MINI VARDA;ROSA SCURO;FIORI;
10890;Anigozanthos;MOON YELLOW;GIALLO SCURO;FIORI;
10896;Anigozanthos;ORANGE VELVET;ROSSO SCURO;FIORI;
103742;Anigozanthos;ORANJE;;FIORI;
188;Anigozanthos;OVERIG;;FIORI;
16287;Anigozanthos;RADIANCE;;FIORI;
104690;Anigozanthos;RAMPAGING ROY SLAVEN;VERDE;FIORI;
10891;Anigozanthos;RED BURGUNDY;ROSSO SCURO;FIORI;
10897;Anigozanthos;RED VELVET;ROSSO SCURO;FIORI;
1164;Anigozanthos;ROOD;;FIORI;
2461;Anigozanthos;ROOD/GEEL;;FIORI;
1163;Anigozanthos;ROOD/GROEN;;FIORI;
11016;Anigozanthos;ROYAL CHEER;VERDE SCURO;FIORI;
22798;Anigozanthos;SOLAR FLARE;GIALLO SCURO;FIORI;
11772;Anigozanthos;SUN GOLD;GIALLO SCURO;FIORI;
22797;Anigozanthos;YELLOW GEM;GIALLO SCURO;FIORI;
100099;Anigozanthos  ESTERNO;BUSH BONANZA;GIALLO;ESTERNO;
102394;Anigozanthos  ESTERNO;BUSH DIAMOND;GRIGIO CHIARO;ESTERNO;
100098;Anigozanthos  ESTERNO;BUSH INFERNO;ROSSO SCURO;ESTERNO;
100100;Anigozanthos  ESTERNO;BUSH PEARL;ROSA SCURO;ESTERNO;
102395;Anigozanthos  ESTERNO;BUSH SPARK;GIALLO SCURO;ESTERNO;
104466;Anigozanthos  ESTERNO;FLAVIDUS BUSH BALLAD;ROSSO SCURO;ESTERNO;
22874;Anigozanthos VASO;GALIL;VERDE CHIARO;PIANTE;
22875;Anigozanthos VASO;GALIL RUBY;VIOLA;PIANTE;
100150;Anigozanthos VASO;GEMENGD;;PIANTE;
101493;Anigozanthos VASO;HOME JEWEL JOEY CALYPSO;GIALLO SCURO;PIANTE;
7201;Anigozanthos VASO;OVERIG;;PIANTE;
40498;Anisodontea ESTERNO;CAPENSIS;;ESTERNO;
11926;Anisodontea ESTERNO;CAPENSIS BIG SMILE;ROSA;ESTERNO;
318162;Anisodontea ESTERNO;CAPENSIS ELEGANS PRINCESS;ROSA SCURO;ESTERNO;
92803;Anisodontea ESTERNO;CAPENSIS PINK PEARL;ROSA;ESTERNO;
99921;Anisodontea ESTERNO;DONTELLA PURPLE;VIOLA SCURO;ESTERNO;
57892;Anisodontea ESTERNO;ELL RAYO;ROSA;ESTERNO;
7913;Anisodontea ESTERNO;OP STAM;;ESTERNO;
40499;Antennaria ESTERNO;DIOICA;;ESTERNO;
50902;Antennaria ESTERNO;DIOICA ROTES WUNDER;;ESTERNO;
40502;Antennaria ESTERNO;DIOICA RUBRA;;ESTERNO;
50459;Anthemis ESTERNO;CARPATICA KARPATENSCHNEE;;ESTERNO;
40514;Anthemis ESTERNO;HYBRIDA KELWAYI;;ESTERNO;
50460;Anthemis ESTERNO;HYBRIDA SAUCE HOLLANDAISE;GIALLO CHIARO;ESTERNO;
2489;ANTHURIUM;(BLAD);;FIORI;
2837;ANTHURIUM;ACROPOLIS;BIANCO SPENTO;FIORI;
103756;ANTHURIUM;ACROPOLIS (ANTIQUE);BIANCO SPENTO;FIORI;
14847;ANTHURIUM;ACROPOLIS (CLASSIC);BIANCO;FIORI;
20740;ANTHURIUM;ACROPOLIS BOEKET;BIANCO SPENTO;FIORI;
104842;ANTHURIUM;ACROPOLIS KLEURBEHANDELD FRENCH FLAG H%;;FIORI;
104839;ANTHURIUM;ACROPOLIS KLEURBEHANDELD GEEL H%;;FIORI;
104841;ANTHURIUM;ACROPOLIS KLEURBEHANDELD GERMAN FLAG H%;;FIORI;
104843;ANTHURIUM;ACROPOLIS KLEURBEHANDELD ITALIAN FLAG H%;;FIORI;
104844;ANTHURIUM;ACROPOLIS KLEURBEHANDELD RUSSIAN FLAG H%;;FIORI;
29112;ANTHURIUM;ACURA;ROSA CHIARO;FIORI;
110610;ANTHURIUM;ADINA;BIANCO;FIORI;
28872;ANTHURIUM;ADIOS KISS;ROSSO;FIORI;
101394;ANTHURIUM;ADIOS KISS (ANTIQUE);ROSSO;FIORI;
28873;ANTHURIUM;ADIOS KISS (CLASSIC);ROSA SCURO;FIORI;
26453;ANTHURIUM;ADONIS RED;ROSSO SCURO;FIORI;
21772;ANTHURIUM;AFRICAN KING;ROSSO;FIORI;
21773;ANTHURIUM;AFRICAN KING (ANTIQUE);MARRONE SCURO;FIORI;
105087;ANTHURIUM;AFRICAN KING (BLAD);;FIORI;
106124;ANTHURIUM;AFRICAN KING BOEKET;;FIORI;
16375;ANTHURIUM;AKAPANA;BIANCO;FIORI;
26333;ANTHURIUM;AKAPANA (BLAD);;FIORI;
10715;ANTHURIUM;ALEXIS;ROSSO;FIORI;
13025;ANTHURIUM;AMIGO;ROSSO;FIORI;
15389;ANTHURIUM;AMIGO (ANTIQUE);VERDE SCURO;FIORI;
15388;ANTHURIUM;AMIGO (SEMAFORO);ROSSO;FIORI;
15085;ANTHURIUM;AMIGO BASIC;VERDE SCURO;FIORI;
26454;ANTHURIUM;ANASTACIA;BIANCO SPENTO;FIORI;
26456;ANTHURIUM;ANASTACIA (ANTIQUE);VERDE;FIORI;
26455;ANTHURIUM;ANASTASIA (CLASSIC);ROSSO CHIARO;FIORI;
106123;ANTHURIUM;ANASTASIA BOEKET;;FIORI;
18539;ANTHURIUM;ANGEL;BIANCO;FIORI;
110218;ANTHURIUM;ANGEL PER BOS;BIANCO;FIORI;
103428;ANTHURIUM;ANNETTE;BIANCO SPENTO;FIORI;
101143;ANTHURIUM;ANOUK IMPR.;ROSSO SCURO;FIORI;
111494;ANTHURIUM;ANTHENOPSIS HOT LIPS;BIANCO;FIORI;
19460;ANTHURIUM;ANTHURIUM;ROSSO;FIORI;
13044;ANTHURIUM;APHRODITE;ROSSO CHIARO;FIORI;
14845;ANTHURIUM;APOLLO GROENERAND;ROSSO;FIORI;
15560;ANTHURIUM;ARIZONA;ROSSO;FIORI;
100655;ANTHURIUM;ARROW (BLAD);;FIORI;
105574;ANTHURIUM;ARTICA;BIANCO;FIORI;
28771;ANTHURIUM;ATTRACTIVE LOVE;BIANCO;FIORI;
108447;ANTHURIUM;ATTRACTIVE LOVE (ANTIQUE);ROSA SCURO;FIORI;
17749;ANTHURIUM;AVO AMBER;ROSSO;FIORI;
21;ANTHURIUM;AVO ANNEKE;ROSA;FIORI;
15018;ANTHURIUM;AVO DANIELLE;VERDE;FIORI;
25913;ANTHURIUM;AVO DANIELLE (BLAD);;FIORI;
15019;ANTHURIUM;AVO GABRIELLA;ROSA;FIORI;
25911;ANTHURIUM;AVO GABRIELLA (BLAD);;FIORI;
26812;ANTHURIUM;AVO GABRIELLA (SEMAFORO);VERDE;FIORI;
17751;ANTHURIUM;AVO JULIA;BIANCO;FIORI;
107262;ANTHURIUM;AVO JULIA (ANTIQUE);ROSSO CHIARO;FIORI;
25912;ANTHURIUM;AVO JULIA (BLAD);;FIORI;
107263;ANTHURIUM;AVO JULIA (CLASSIC);ROSA;FIORI;
15285;ANTHURIUM;AVO MANUELA;ROSSO;FIORI;
12674;ANTHURIUM;AVO MELANIE;ROSSO;FIORI;
17268;ANTHURIUM;AVO MELANIE (CLASSIC);ROSSO;FIORI;
15;ANTHURIUM;AVO NETTE;ROSSO;FIORI;
15286;ANTHURIUM;AVO PATRICIA;ROSA SCURO;FIORI;
15284;ANTHURIUM;AVO SUHA;ROSA;FIORI;
106121;ANTHURIUM;AVO SUMMER;ROSSO;FIORI;
22488;ANTHURIUM;BALI;MARRONE SCURO;FIORI;
17267;ANTHURIUM;BARBARA;ROSSO SCURO;FIORI;
16187;ANTHURIUM;BARON;ROSA;FIORI;
25715;ANTHURIUM;BARON (BLAD);;FIORI;
27649;ANTHURIUM;BAROQUE;VERDE;FIORI;
105785;ANTHURIUM;BEAUTY QUEEN IMP;ROSSO;FIORI;
101475;ANTHURIUM;BELLADONNA;VERDE CHIARO;FIORI;
107792;ANTHURIUM;BELLANCA;ROSA CHIARO;FIORI;
16953;ANTHURIUM;BENICITO;GIALLO;FIORI;
20581;ANTHURIUM;BETTINE BOEKET;ROSA;FIORI;
103582;ANTHURIUM;BLACK LOVE;MARRONE SCURO;FIORI;
101474;ANTHURIUM;BLACK QUEEN;MARRONE SCURO;FIORI;
103675;ANTHURIUM;BLACK QUEEN (ANTIQUE);MARRONE SCURO;FIORI;
107297;ANTHURIUM;BLACK QUEEN (BLAD);;FIORI;
105786;ANTHURIUM;BLACK SWAN;MARRONE SCURO;FIORI;
20742;ANTHURIUM;BOEKET PINK LOVE IMPROVED;ROSSO;FIORI;
26461;ANTHURIUM;BRILLIANT LOVE;BIANCO;FIORI;
101395;ANTHURIUM;BRILLIANT LOVE (ANTIQUE);MARRONE;FIORI;
101396;ANTHURIUM;BRILLIANT LOVE (CLASSIC);ROSA CHIARO;FIORI;
11747;ANTHURIUM;BRUIN;;FIORI;
26457;ANTHURIUM;BRUNELLA;MARRONE SCURO;FIORI;
112341;ANTHURIUM;BUGATTI VEYRON;ROSSO;FIORI;
11703;ANTHURIUM;BUTTERFLY;ROSA CHIARO;FIORI;
19604;ANTHURIUM;CAESAR;ROSSO SCURO;FIORI;
18540;ANTHURIUM;CALISTO;ROSSO SCURO;FIORI;
110650;ANTHURIUM;CALISTO (ANTIQUE);ROSSO SCURO;FIORI;
110217;ANTHURIUM;CALISTO PER BOS;ROSSO SCURO;FIORI;
18561;ANTHURIUM;CALORE;ROSSO;FIORI;
24360;ANTHURIUM;CALORE (ANTIQUE);ROSSO SCURO;FIORI;
26515;ANTHURIUM;CALORE (CLASSIC);ROSSO;FIORI;
4049;ANTHURIUM;CANCAN;ROSSO;FIORI;
20747;ANTHURIUM;CANCAN (ANTIQUE);MARRONE SCURO;FIORI;
12991;ANTHURIUM;CANCAN (CLASSIC);ROSSO SCURO;FIORI;
111512;ANTHURIUM;CANDY;ROSA SCURO;FIORI;
21313;ANTHURIUM;CANTARE;ROSSO CHIARO;FIORI;
103646;ANTHURIUM;CANTARE (ANTIQUE);MARRONE;FIORI;
104398;ANTHURIUM;CANTARE (BLAD);;FIORI;
21744;ANTHURIUM;CAPRI;BIANCO;FIORI;
11992;ANTHURIUM;CARNAVAL;BIANCO SPENTO;FIORI;
108215;ANTHURIUM;CARNAVAL (ANTIQUE);BEIGE;FIORI;
5391;ANTHURIUM;CASINO;ROSSO;FIORI;
17468;ANTHURIUM;CASSIS;ROSA SCURO;FIORI;
24197;ANTHURIUM;CASSIS (ANTIQUE);MARRONE;FIORI;
18631;ANTHURIUM;CASTANO;ROSSO SCURO;FIORI;
25990;ANTHURIUM;CASTANO (ANTIQUE);MARRONE SCURO;FIORI;
26512;ANTHURIUM;CASTANO (CLASSIC);MARRONE SCURO;FIORI;
22776;ANTHURIUM;CATHERINE;BIANCO;FIORI;
11993;ANTHURIUM;CERILLA;ROSSO;FIORI;
25765;ANTHURIUM;CERILLA (BLAD);;FIORI;
105856;ANTHURIUM;CERILLA (CLASSIC);ROSSO SCURO;FIORI;
12379;ANTHURIUM;CHAMPAGNE;BIANCO;FIORI;
